885.561193949133	255.500520442698	22.0043946999511	-49.4408796040268	-60.2636963776816	-52.3572343887885	-50.0133215012394	-47.6018005476362	-39.9106676448314	-29.3278730775486	-21.2054237167913	-15.3138510619305	-11.1338044674008	-8.18191292963107	-6.08752199735662	-4.58722494365987	-3.49979865257803	-2.70150628460112	-2.10779917833045	-1.66204673067883	-1.32194943587933	-1.06077938275629	-0.836933605117143	-0.803091641207342	-0.770837723743394	-0.699469048442934	-0.573943638891189	-0.474121437051636	-0.394190800976866	-0.329592567877952	-0.277051549487528
580.96938921215	137.977902513578	-14.3820298673076	-54.1897129063867	-54.8512967133702	-45.1674246106511	-42.8814723865915	-40.6070824875789	-33.6759089211134	-24.5787115063585	-17.7711002321988	-12.8765758983754	-9.40803241205629	-6.95371307363924	-5.20496001459691	-3.94628369845695	-3.02875090397732	-2.35137794586104	-1.84511978593364	-1.46230197291009	-1.1700543355722	-0.943942917875503	-0.748840263601599	-0.719205072774016	-0.690933603532476	-0.628537085112411	-0.518047017635244	-0.429607859716582	-0.358310650518372	-0.30046863677376	-0.253215580054394
824.901581054007	185.916585850213	-24.0070984359386	-73.7309308064792	-70.9164959074978	-56.0481439521405	-52.7825444682966	-49.5870340371958	-40.1298232315865	-28.2880127162171	-19.8477111939628	-14.0259972926261	-10.0431638156487	-7.30402062140761	-5.3964186526148	-4.046963990975	-3.07722131136251	-2.36983313058259	-1.84634380090089	-1.45339156893601	-1.15501316027453	-0.926428673029677	-0.730280102625158	-0.700586502533735	-0.672406908641068	-0.609644937597286	-0.499891772028738	-0.41279993908224	-0.34286649830344	-0.28643426339591	-0.240509135072312
692.315349041491	214.045071892735	30.8501554575574	-29.4032997532137	-41.9209865212314	-38.382237538837	-36.9489040521138	-35.4165555025606	-30.2654225230582	-22.7305680792964	-16.679285606764	-12.1598942959353	-8.89133898913989	-6.55518260959997	-4.88559637458726	-3.68426206578893	-2.81152815736124	-2.17021100389834	-1.69389640405911	-1.33539932444082	-1.06304126907021	-0.853596893977003	-0.674187698903209	-0.64698008075515	-0.620965647944181	-0.563495046241392	-0.46273986918018	-0.382413680038481	-0.317967283508475	-0.265881904196698	-0.223522045489965
824.901581054007	185.916585850213	-24.0070984359386	-73.7309308064792	-70.9164959074978	-56.0481439521405	-52.7825444682966	-49.5870340371958	-40.1298232315865	-28.2880127162171	-19.8477111939628	-14.0259972926261	-10.0431638156487	-7.30402062140761	-5.3964186526148	-4.046963990975	-3.07722131136251	-2.36983313058259	-1.84634380090089	-1.45339156893601	-1.15501316027453	-0.926428673029677	-0.730280102625158	-0.700586502533735	-0.672406908641068	-0.609644937597286	-0.499891772028738	-0.41279993908224	-0.34286649830344	-0.28643426339591	-0.240509135072312
692.315349041491	214.045071892735	30.8501554575574	-29.4032997532137	-41.9209865212314	-38.382237538837	-36.9489040521138	-35.4165555025606	-30.2654225230582	-22.7305680792964	-16.679285606764	-12.1598942959353	-8.89133898913989	-6.55518260959997	-4.88559637458726	-3.68426206578893	-2.81152815736124	-2.17021100389834	-1.69389640405911	-1.33539932444082	-1.06304126907021	-0.853596893977003	-0.674187698903209	-0.64698008075515	-0.620965647944181	-0.563495046241392	-0.46273986918018	-0.382413680038481	-0.317967283508475	-0.265881904196698	-0.223522045489965
1531.18555683108	442.946806385511	56.9198201184616	-57.7271335982332	-75.7491012771949	-65.338923594443	-62.1760942394391	-58.9272789130598	-48.6446092801657	-34.7887580574079	-24.4724773501234	-17.2241367718636	-12.2410611199917	-8.82568755457385	-6.46513294483019	-4.80977056100163	-3.63003973009275	-2.77623103478478	-2.14934255137428	-1.68261678922767	-1.33079778054905	-1.06178115944524	-0.833362785347833	-0.798812142559307	-0.765930937515072	-0.693408384624611	-0.566594864440773	-0.466103262084563	-0.385892700399052	-0.32123574361491	-0.269081618110894
405.165755083048	48.8180826553547	-56.2034514025367	-71.9532429059306	-61.2008785300729	-46.6505233945015	-43.7845049516826	-41.0337765623811	-33.109268326297	-23.4516460066384	-16.6307608970374	-11.9036325013739	-8.63206137187959	-6.35025438921649	-4.73934808718326	-3.5861413565488	-2.74854479746904	-2.13126765410109	-1.67085308685178	-1.32301996560955	-1.05749017142014	-0.852187345088157	-0.675309831808105	-0.648480905962465	-0.622876629601721	-0.566244638352007	-0.466246867857301	-0.386378254777627	-0.322075102223028	-0.26997580396042	-0.227425840685405
1531.18555683108	442.946806385511	56.9198201184616	-57.7271335982332	-75.7491012771949	-65.338923594443	-62.1760942394391	-58.9272789130598	-48.6446092801657	-34.7887580574079	-24.4724773501234	-17.2241367718636	-12.2410611199917	-8.82568755457385	-6.46513294483019	-4.80977056100163	-3.63003973009275	-2.77623103478478	-2.14934255137428	-1.68261678922767	-1.33079778054905	-1.06178115944524	-0.833362785347833	-0.798812142559307	-0.765930937515072	-0.693408384624611	-0.566594864440773	-0.466103262084563	-0.385892700399052	-0.32123574361491	-0.269081618110894
405.165755083048	48.8180826553547	-56.2034514025367	-71.9532429059306	-61.2008785300729	-46.6505233945015	-43.7845049516826	-41.0337765623811	-33.109268326297	-23.4516460066384	-16.6307608970374	-11.9036325013739	-8.63206137187959	-6.35025438921649	-4.73934808718326	-3.5861413565488	-2.74854479746904	-2.13126765410109	-1.67085308685178	-1.32301996560955	-1.05749017142014	-0.852187345088157	-0.675309831808105	-0.648480905962465	-0.622876629601721	-0.566244638352007	-0.466246867857301	-0.386378254777627	-0.322075102223028	-0.26997580396042	-0.227425840685405
